Début de période;Valeur;Consigne progressive;Consigne;Succès d'optimisation;Tarif;
2016-09-24 12:00:00;337,00;1200,00;1200,00;0,00;1;
2016-09-24 12:10:00;337,00;1200,00;1200,00;0,00;1;
2016-09-24 12:20:00;360,00;1200,00;1200,00;0,00;1;
2016-09-24 12:30:00;324,00;1200,00;1200,00;0,00;1;
2016-09-24 12:40:00;324,00;1200,00;1200,00;0,00;1;
2016-09-24 12:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-24 13:00:00;396,00;1200,00;1200,00;0,00;1;
2016-09-24 13:10:00;382,00;1200,00;1200,00;0,00;1;
2016-09-24 13:20:00;373,00;1200,00;1200,00;0,00;1;
2016-09-24 13:30:00;283,00;1200,00;1200,00;0,00;1;
2016-09-24 13:40:00;301,00;1200,00;1200,00;0,00;1;
2016-09-24 13:50:00;288,00;1200,00;1200,00;0,00;1;
2016-09-24 14:00:00;274,00;1200,00;1200,00;0,00;1;
2016-09-24 14:10:00;270,00;1200,00;1200,00;0,00;1;
2016-09-24 14:20:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 14:30:00;279,00;1200,00;1200,00;0,00;1;
2016-09-24 14:40:00;279,00;1200,00;1200,00;0,00;1;
2016-09-24 14:50:00;279,00;1200,00;1200,00;0,00;1;
2016-09-24 15:00:00;301,00;1200,00;1200,00;0,00;1;
2016-09-24 15:10:00;292,00;1200,00;1200,00;0,00;1;
2016-09-24 15:20:00;346,00;1200,00;1200,00;0,00;1;
2016-09-24 15:30:00;328,00;1200,00;1200,00;0,00;1;
2016-09-24 15:40:00;337,00;1200,00;1200,00;0,00;1;
2016-09-24 15:50:00;328,00;1200,00;1200,00;0,00;1;
2016-09-24 16:00:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 16:10:00;310,00;1200,00;1200,00;0,00;1;
2016-09-24 16:20:00;301,00;1200,00;1200,00;0,00;1;
2016-09-24 16:30:00;288,00;1200,00;1200,00;0,00;1;
2016-09-24 16:40:00;279,00;1200,00;1200,00;0,00;1;
2016-09-24 16:50:00;274,00;1200,00;1200,00;0,00;1;
2016-09-24 17:00:00;283,00;1200,00;1200,00;0,00;1;
2016-09-24 17:10:00;288,00;1200,00;1200,00;0,00;1;
2016-09-24 17:20:00;283,00;1200,00;1200,00;0,00;1;
2016-09-24 17:30:00;297,00;1200,00;1200,00;0,00;1;
2016-09-24 17:40:00;292,00;1200,00;1200,00;0,00;1;
2016-09-24 17:50:00;306,00;1200,00;1200,00;0,00;1;
2016-09-24 18:00:00;360,00;1200,00;1200,00;0,00;1;
2016-09-24 18:10:00;405,00;1200,00;1200,00;0,00;1;
2016-09-24 18:20:00;391,00;1200,00;1200,00;0,00;1;
2016-09-24 18:30:00;346,00;1200,00;1200,00;0,00;1;
2016-09-24 18:40:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 18:50:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 19:00:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 19:10:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 19:20:00;306,00;1200,00;1200,00;0,00;1;
2016-09-24 19:30:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 19:40:00;324,00;1200,00;1200,00;0,00;1;
2016-09-24 19:50:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 20:00:00;310,00;1200,00;1200,00;0,00;1;
2016-09-24 20:10:00;306,00;1200,00;1200,00;0,00;1;
2016-09-24 20:20:00;315,00;1200,00;1200,00;0,00;1;
2016-09-24 20:30:00;373,00;1200,00;1200,00;0,00;1;
2016-09-24 20:40:00;360,00;1200,00;1200,00;0,00;1;
2016-09-24 20:50:00;342,00;1200,00;1200,00;0,00;1;
2016-09-24 21:00:00;351,00;1200,00;1200,00;0,00;1;
2016-09-24 21:10:00;355,00;1200,00;1200,00;0,00;1;
2016-09-24 21:20:00;324,00;1200,00;1200,00;0,00;1;
2016-09-24 21:30:00;306,00;1200,00;1200,00;0,00;1;
2016-09-24 21:40:00;306,00;1200,00;1200,00;0,00;1;
2016-09-24 21:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-24 22:00:00;301,00;1200,00;1200,00;0,00;1;
2016-09-24 22:10:00;301,00;1200,00;1200,00;0,00;1;
2016-09-24 22:20:00;319,00;1200,00;1200,00;0,00;1;
2016-09-24 22:30:00;315,00;1600,00;1600,00;0,00;3;
2016-09-24 22:40:00;297,00;1600,00;1600,00;0,00;3;
2016-09-24 22:50:00;292,00;1600,00;1600,00;0,00;3;
2016-09-24 23:00:00;310,00;1600,00;1600,00;0,00;3;
2016-09-24 23:10:00;351,00;1600,00;1600,00;0,00;3;
2016-09-24 23:20:00;387,00;1600,00;1600,00;0,00;3;
2016-09-24 23:30:00;378,00;1600,00;1600,00;0,00;3;
2016-09-24 23:40:00;324,00;1600,00;1600,00;0,00;3;
2016-09-24 23:50:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 00:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 00:10:00;301,00;1600,00;1600,00;0,00;3;
2016-09-25 00:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-25 00:30:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 00:40:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 00:50:00;297,00;1600,00;1600,00;0,00;3;
2016-09-25 01:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-25 01:10:00;288,00;1600,00;1600,00;0,00;3;
2016-09-25 01:20:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 01:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-25 01:40:00;301,00;1600,00;1600,00;0,00;3;
2016-09-25 01:50:00;351,00;1600,00;1600,00;0,00;3;
2016-09-25 02:00:00;342,00;1600,00;1600,00;0,00;3;
2016-09-25 02:10:00;324,00;1600,00;1600,00;0,00;3;
2016-09-25 02:20:00;328,00;1600,00;1600,00;0,00;3;
2016-09-25 02:30:00;319,00;1600,00;1600,00;0,00;3;
2016-09-25 02:40:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 02:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-25 03:00:00;301,00;1600,00;1600,00;0,00;3;
2016-09-25 03:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 03:20:00;310,00;1600,00;1600,00;0,00;3;
2016-09-25 03:30:00;337,00;1600,00;1600,00;0,00;3;
2016-09-25 03:40:00;315,00;1600,00;1600,00;0,00;3;
2016-09-25 03:50:00;297,00;1600,00;1600,00;0,00;3;
2016-09-25 04:00:00;310,00;1600,00;1600,00;0,00;3;
2016-09-25 04:10:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 04:20:00;292,00;1600,00;1600,00;0,00;3;
2016-09-25 04:30:00;373,00;1600,00;1600,00;0,00;3;
2016-09-25 04:40:00;405,00;1600,00;1600,00;0,00;3;
2016-09-25 04:50:00;382,00;1600,00;1600,00;0,00;3;
2016-09-25 05:00:00;310,00;1600,00;1600,00;0,00;3;
2016-09-25 05:10:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 05:20:00;310,00;1600,00;1600,00;0,00;3;
2016-09-25 05:30:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 05:40:00;297,00;1600,00;1600,00;0,00;3;
2016-09-25 05:50:00;288,00;1600,00;1600,00;0,00;3;
2016-09-25 06:00:00;283,00;1600,00;1600,00;0,00;3;
2016-09-25 06:10:00;288,00;1600,00;1600,00;0,00;3;
2016-09-25 06:20:00;274,00;1600,00;1600,00;0,00;3;
2016-09-25 06:30:00;265,00;1200,00;1200,00;0,00;1;
2016-09-25 06:40:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 06:50:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 07:00:00;265,00;1200,00;1200,00;0,00;1;
2016-09-25 07:10:00;288,00;1200,00;1200,00;0,00;1;
2016-09-25 07:20:00;328,00;1200,00;1200,00;0,00;1;
2016-09-25 07:30:00;333,00;1200,00;1200,00;0,00;1;
2016-09-25 07:40:00;310,00;1200,00;1200,00;0,00;1;
2016-09-25 07:50:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 08:00:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 08:10:00;288,00;1200,00;1200,00;0,00;1;
2016-09-25 08:20:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 08:30:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 08:40:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 08:50:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 09:00:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 09:10:00;283,00;1200,00;1200,00;0,00;1;
2016-09-25 09:20:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 09:30:00;261,00;1200,00;1200,00;0,00;1;
2016-09-25 09:40:00;256,00;1200,00;1200,00;0,00;1;
2016-09-25 09:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-25 10:00:00;382,00;1200,00;1200,00;0,00;1;
2016-09-25 10:10:00;355,00;1200,00;1200,00;0,00;1;
2016-09-25 10:20:00;292,00;1200,00;1200,00;0,00;1;
2016-09-25 10:30:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 10:40:00;288,00;1200,00;1200,00;0,00;1;
2016-09-25 10:50:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 11:00:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 11:10:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 11:20:00;301,00;1200,00;1200,00;0,00;1;
2016-09-25 11:30:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 11:40:00;261,00;1200,00;1200,00;0,00;1;
2016-09-25 11:50:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 12:00:00;306,00;1200,00;1200,00;0,00;1;
2016-09-25 12:10:00;310,00;1200,00;1200,00;0,00;1;
2016-09-25 12:20:00;346,00;1200,00;1200,00;0,00;1;
2016-09-25 12:30:00;351,00;1200,00;1200,00;0,00;1;
2016-09-25 12:40:00;373,00;1200,00;1200,00;0,00;1;
2016-09-25 12:50:00;288,00;1200,00;1200,00;0,00;1;
2016-09-25 13:00:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 13:10:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 13:20:00;292,00;1200,00;1200,00;0,00;1;
2016-09-25 13:30:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 13:40:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 13:50:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 14:00:00;292,00;1200,00;1200,00;0,00;1;
2016-09-25 14:10:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 14:20:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 14:30:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 14:40:00;369,00;1200,00;1200,00;0,00;1;
2016-09-25 14:50:00;378,00;1200,00;1200,00;0,00;1;
2016-09-25 15:00:00;360,00;1200,00;1200,00;0,00;1;
2016-09-25 15:10:00;292,00;1200,00;1200,00;0,00;1;
2016-09-25 15:20:00;288,00;1200,00;1200,00;0,00;1;
2016-09-25 15:30:00;265,00;1200,00;1200,00;0,00;1;
2016-09-25 15:40:00;274,00;1200,00;1200,00;0,00;1;
2016-09-25 15:50:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 16:00:00;288,00;1200,00;1200,00;0,00;1;
2016-09-25 16:10:00;270,00;1200,00;1200,00;0,00;1;
2016-09-25 16:20:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 16:30:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 16:40:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 16:50:00;279,00;1200,00;1200,00;0,00;1;
2016-09-25 17:00:00;328,00;1200,00;1200,00;0,00;1;
2016-09-25 17:10:00;351,00;1200,00;1200,00;0,00;1;
2016-09-25 17:20:00;333,00;1200,00;1200,00;0,00;1;
2016-09-25 17:30:00;324,00;1200,00;1200,00;0,00;1;
2016-09-25 17:40:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 17:50:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 18:00:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 18:10:00;301,00;1200,00;1200,00;0,00;1;
2016-09-25 18:20:00;297,00;1200,00;1200,00;0,00;1;
2016-09-25 18:30:00;306,00;1200,00;1200,00;0,00;1;
2016-09-25 18:40:00;310,00;1200,00;1200,00;0,00;1;
2016-09-25 18:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-25 19:00:00;306,00;1200,00;1200,00;0,00;1;
2016-09-25 19:10:00;324,00;1200,00;1200,00;0,00;1;
2016-09-25 19:20:00;414,00;1200,00;1200,00;0,00;1;
2016-09-25 19:30:00;409,00;1200,00;1200,00;0,00;1;
2016-09-25 19:40:00;391,00;1200,00;1200,00;0,00;1;
2016-09-25 19:50:00;306,00;1200,00;1200,00;0,00;1;
2016-09-25 20:00:00;310,00;1200,00;1200,00;0,00;1;
2016-09-25 20:10:00;319,00;1200,00;1200,00;0,00;1;
2016-09-25 20:20:00;315,00;1200,00;1200,00;0,00;1;
2016-09-25 20:30:00;306,00;1200,00;1200,00;0,00;1;
2016-09-25 20:40:00;310,00;1200,00;1200,00;0,00;1;
2016-09-25 20:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-25 21:00:00;315,00;1200,00;1200,00;0,00;1;
2016-09-25 21:10:00;306,00;1200,00;1200,00;0,00;1;
2016-09-25 21:20:00;310,00;1200,00;1200,00;0,00;1;
2016-09-25 21:30:00;324,00;1200,00;1200,00;0,00;1;
2016-09-25 21:40:00;319,00;1200,00;1200,00;0,00;1;
2016-09-25 21:50:00;373,00;1200,00;1200,00;0,00;1;
2016-09-25 22:00:00;373,00;1200,00;1200,00;0,00;1;
2016-09-25 22:10:00;369,00;1200,00;1200,00;0,00;1;
2016-09-25 22:20:00;337,00;1200,00;1200,00;0,00;1;
2016-09-25 22:30:00;324,00;1600,00;1600,00;0,00;3;
2016-09-25 22:40:00;328,00;1600,00;1600,00;0,00;3;
2016-09-25 22:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-25 23:00:00;288,00;1600,00;1600,00;0,00;3;
2016-09-25 23:10:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 23:20:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 23:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-25 23:40:00;306,00;1600,00;1600,00;0,00;3;
2016-09-25 23:50:00;297,00;1600,00;1600,00;0,00;3;
2016-09-26 00:00:00;306,00;1600,00;1600,00;0,00;3;
2016-09-26 00:10:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 00:20:00;297,00;1600,00;1600,00;0,00;3;
2016-09-26 00:30:00;378,00;1600,00;1600,00;0,00;3;
2016-09-26 00:40:00;396,00;1600,00;1600,00;0,00;3;
2016-09-26 00:50:00;378,00;1600,00;1600,00;0,00;3;
2016-09-26 01:00:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 01:10:00;297,00;1600,00;1600,00;0,00;3;
2016-09-26 01:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 01:30:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 01:40:00;288,00;1600,00;1600,00;0,00;3;
2016-09-26 01:50:00;288,00;1600,00;1600,00;0,00;3;
2016-09-26 02:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-26 02:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-26 02:20:00;288,00;1600,00;1600,00;0,00;3;
2016-09-26 02:30:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 02:40:00;297,00;1600,00;1600,00;0,00;3;
2016-09-26 02:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 03:00:00;328,00;1600,00;1600,00;0,00;3;
2016-09-26 03:10:00;360,00;1600,00;1600,00;0,00;3;
2016-09-26 03:20:00;360,00;1600,00;1600,00;0,00;3;
2016-09-26 03:30:00;355,00;1600,00;1600,00;0,00;3;
2016-09-26 03:40:00;342,00;1600,00;1600,00;0,00;3;
2016-09-26 03:50:00;333,00;1600,00;1600,00;0,00;3;
2016-09-26 04:00:00;333,00;1600,00;1600,00;0,00;3;
2016-09-26 04:10:00;324,00;1600,00;1600,00;0,00;3;
2016-09-26 04:20:00;324,00;1600,00;1600,00;0,00;3;
2016-09-26 04:30:00;342,00;1600,00;1600,00;0,00;3;
2016-09-26 04:40:00;355,00;1600,00;1600,00;0,00;3;
2016-09-26 04:50:00;346,00;1600,00;1600,00;0,00;3;
2016-09-26 05:00:00;391,00;1600,00;1600,00;0,00;3;
2016-09-26 05:10:00;409,00;1600,00;1600,00;0,00;3;
2016-09-26 05:20:00;414,00;1600,00;1600,00;0,00;3;
2016-09-26 05:30:00;418,00;1600,00;1600,00;0,00;3;
2016-09-26 05:40:00;517,00;1600,00;1600,00;0,00;3;
2016-09-26 05:50:00;513,00;1600,00;1600,00;0,00;3;
2016-09-26 06:00:00;468,00;1600,00;1600,00;0,00;3;
2016-09-26 06:10:00;355,00;1600,00;1600,00;0,00;3;
2016-09-26 06:20:00;391,00;1600,00;1600,00;0,00;3;
2016-09-26 06:30:00;459,00;1200,00;1200,00;0,00;1;
2016-09-26 06:40:00;459,00;1200,00;1200,00;0,00;1;
2016-09-26 06:50:00;450,00;1200,00;1200,00;0,00;1;
2016-09-26 07:00:00;472,00;1200,00;1200,00;0,00;1;
2016-09-26 07:10:00;531,00;1200,00;1200,00;0,00;1;
2016-09-26 07:20:00;544,00;1200,00;1200,00;0,00;1;
2016-09-26 07:30:00;549,00;1200,00;1200,00;0,00;1;
2016-09-26 07:40:00;589,00;1200,00;1200,00;0,00;1;
2016-09-26 07:50:00;639,00;1200,00;1200,00;0,00;1;
2016-09-26 08:00:00;684,00;1200,00;1200,00;0,00;1;
2016-09-26 08:10:00;684,00;1200,00;1200,00;0,00;1;
2016-09-26 08:20:00;684,00;1200,00;1200,00;0,00;1;
2016-09-26 08:30:00;639,00;1200,00;1200,00;0,00;1;
2016-09-26 08:40:00;630,00;1200,00;1200,00;0,00;1;
2016-09-26 08:50:00;679,00;1200,00;1200,00;0,00;1;
2016-09-26 09:00:00;706,00;1000,00;1000,00;0,00;2;
2016-09-26 09:10:00;661,00;1000,00;1000,00;0,00;2;
2016-09-26 09:20:00;684,00;1000,00;1000,00;0,00;2;
2016-09-26 09:30:00;675,00;1000,00;1000,00;0,00;2;
2016-09-26 09:40:00;688,00;1000,00;1000,00;0,00;2;
2016-09-26 09:50:00;769,00;1000,00;1000,00;0,00;2;
2016-09-26 10:00:00;783,00;1000,00;1000,00;0,00;2;
2016-09-26 10:10:00;747,00;1000,00;1000,00;0,00;2;
2016-09-26 10:20:00;760,00;1000,00;1000,00;0,00;2;
2016-09-26 10:30:00;751,00;1000,00;1000,00;0,00;2;
2016-09-26 10:40:00;729,00;1000,00;1000,00;0,00;2;
2016-09-26 10:50:00;702,00;1000,00;1000,00;0,00;2;
2016-09-26 11:00:00;706,00;1000,00;1000,00;0,00;2;
2016-09-26 11:10:00;711,00;1000,00;1000,00;0,00;2;
2016-09-26 11:20:00;738,00;1000,00;1000,00;0,00;2;
2016-09-26 11:30:00;738,00;1000,00;1000,00;0,00;2;
2016-09-26 11:40:00;805,00;1000,00;1000,00;0,00;2;
2016-09-26 11:50:00;841,00;1000,00;1000,00;0,00;2;
2016-09-26 12:00:00;850,00;1000,00;1000,00;0,00;2;
2016-09-26 12:10:00;792,00;1000,00;1000,00;0,00;2;
2016-09-26 12:20:00;787,00;1000,00;1000,00;0,00;2;
2016-09-26 12:30:00;715,00;1200,00;1200,00;0,00;1;
2016-09-26 12:40:00;684,00;1200,00;1200,00;0,00;1;
2016-09-26 12:50:00;711,00;1200,00;1200,00;0,00;1;
2016-09-26 13:00:00;697,00;1200,00;1200,00;0,00;1;
2016-09-26 13:10:00;715,00;1200,00;1200,00;0,00;1;
2016-09-26 13:20:00;765,00;1200,00;1200,00;0,00;1;
2016-09-26 13:30:00;747,00;1200,00;1200,00;0,00;1;
2016-09-26 13:40:00;706,00;1200,00;1200,00;0,00;1;
2016-09-26 13:50:00;715,00;1200,00;1200,00;0,00;1;
2016-09-26 14:00:00;612,00;1200,00;1200,00;0,00;1;
2016-09-26 14:10:00;585,00;1200,00;1200,00;0,00;1;
2016-09-26 14:20:00;589,00;1200,00;1200,00;0,00;1;
2016-09-26 14:30:00;589,00;1200,00;1200,00;0,00;1;
2016-09-26 14:40:00;607,00;1200,00;1200,00;0,00;1;
2016-09-26 14:50:00;607,00;1200,00;1200,00;0,00;1;
2016-09-26 15:00:00;693,00;1200,00;1200,00;0,00;1;
2016-09-26 15:10:00;706,00;1200,00;1200,00;0,00;1;
2016-09-26 15:20:00;711,00;1200,00;1200,00;0,00;1;
2016-09-26 15:30:00;652,00;1200,00;1200,00;0,00;1;
2016-09-26 15:40:00;666,00;1200,00;1200,00;0,00;1;
2016-09-26 15:50:00;639,00;1200,00;1200,00;0,00;1;
2016-09-26 16:00:00;634,00;1200,00;1200,00;0,00;1;
2016-09-26 16:10:00;634,00;1200,00;1200,00;0,00;1;
2016-09-26 16:20:00;643,00;1200,00;1200,00;0,00;1;
2016-09-26 16:30:00;679,00;1200,00;1200,00;0,00;1;
2016-09-26 16:40:00;661,00;1200,00;1200,00;0,00;1;
2016-09-26 16:50:00;666,00;1200,00;1200,00;0,00;1;
2016-09-26 17:00:00;639,00;1200,00;1200,00;0,00;1;
2016-09-26 17:10:00;580,00;1200,00;1200,00;0,00;1;
2016-09-26 17:20:00;598,00;1200,00;1200,00;0,00;1;
2016-09-26 17:30:00;603,00;1200,00;1200,00;0,00;1;
2016-09-26 17:40:00;598,00;1200,00;1200,00;0,00;1;
2016-09-26 17:50:00;571,00;1200,00;1200,00;0,00;1;
2016-09-26 18:00:00;553,00;1200,00;1200,00;0,00;1;
2016-09-26 18:10:00;616,00;1200,00;1200,00;0,00;1;
2016-09-26 18:20:00;643,00;1200,00;1200,00;0,00;1;
2016-09-26 18:30:00;589,00;1200,00;1200,00;0,00;1;
2016-09-26 18:40:00;522,00;1200,00;1200,00;0,00;1;
2016-09-26 18:50:00;481,00;1200,00;1200,00;0,00;1;
2016-09-26 19:00:00;445,00;1000,00;1000,00;0,00;2;
2016-09-26 19:10:00;414,00;1000,00;1000,00;0,00;2;
2016-09-26 19:20:00;409,00;1000,00;1000,00;0,00;2;
2016-09-26 19:30:00;436,00;1000,00;1000,00;0,00;2;
2016-09-26 19:40:00;427,00;1000,00;1000,00;0,00;2;
2016-09-26 19:50:00;427,00;1000,00;1000,00;0,00;2;
2016-09-26 20:00:00;459,00;1000,00;1000,00;0,00;2;
2016-09-26 20:10:00;477,00;1000,00;1000,00;0,00;2;
2016-09-26 20:20:00;432,00;1000,00;1000,00;0,00;2;
2016-09-26 20:30:00;405,00;1200,00;1200,00;0,00;1;
2016-09-26 20:40:00;391,00;1200,00;1200,00;0,00;1;
2016-09-26 20:50:00;418,00;1200,00;1200,00;0,00;1;
2016-09-26 21:00:00;369,00;1200,00;1200,00;0,00;1;
2016-09-26 21:10:00;342,00;1200,00;1200,00;0,00;1;
2016-09-26 21:20:00;355,00;1200,00;1200,00;0,00;1;
2016-09-26 21:30:00;373,00;1200,00;1200,00;0,00;1;
2016-09-26 21:40:00;333,00;1200,00;1200,00;0,00;1;
2016-09-26 21:50:00;342,00;1200,00;1200,00;0,00;1;
2016-09-26 22:00:00;333,00;1200,00;1200,00;0,00;1;
2016-09-26 22:10:00;333,00;1200,00;1200,00;0,00;1;
2016-09-26 22:20:00;324,00;1200,00;1200,00;0,00;1;
2016-09-26 22:30:00;414,00;1600,00;1600,00;0,00;3;
2016-09-26 22:40:00;418,00;1600,00;1600,00;0,00;3;
2016-09-26 22:50:00;391,00;1600,00;1600,00;0,00;3;
2016-09-26 23:00:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 23:10:00;306,00;1600,00;1600,00;0,00;3;
2016-09-26 23:20:00;315,00;1600,00;1600,00;0,00;3;
2016-09-26 23:30:00;306,00;1600,00;1600,00;0,00;3;
2016-09-26 23:40:00;301,00;1600,00;1600,00;0,00;3;
2016-09-26 23:50:00;310,00;1600,00;1600,00;0,00;3;
2016-09-27 00:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-27 00:10:00;301,00;1600,00;1600,00;0,00;3;
2016-09-27 00:20:00;319,00;1600,00;1600,00;0,00;3;
2016-09-27 00:30:00;324,00;1600,00;1600,00;0,00;3;
2016-09-27 00:40:00;382,00;1600,00;1600,00;0,00;3;
2016-09-27 00:50:00;360,00;1600,00;1600,00;0,00;3;
2016-09-27 01:00:00;369,00;1600,00;1600,00;0,00;3;
2016-09-27 01:10:00;337,00;1600,00;1600,00;0,00;3;
2016-09-27 01:20:00;297,00;1600,00;1600,00;0,00;3;
2016-09-27 01:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-27 01:40:00;301,00;1600,00;1600,00;0,00;3;
2016-09-27 01:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-27 02:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-27 02:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-27 02:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-27 02:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-27 02:40:00;292,00;1600,00;1600,00;0,00;3;
2016-09-27 02:50:00;319,00;1600,00;1600,00;0,00;3;
2016-09-27 03:00:00;405,00;1600,00;1600,00;0,00;3;
2016-09-27 03:10:00;351,00;1600,00;1600,00;0,00;3;
2016-09-27 03:20:00;310,00;1600,00;1600,00;0,00;3;
2016-09-27 03:30:00;351,00;1600,00;1600,00;0,00;3;
2016-09-27 03:40:00;333,00;1600,00;1600,00;0,00;3;
2016-09-27 03:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-27 04:00:00;324,00;1600,00;1600,00;0,00;3;
2016-09-27 04:10:00;328,00;1600,00;1600,00;0,00;3;
2016-09-27 04:20:00;360,00;1600,00;1600,00;0,00;3;
2016-09-27 04:30:00;369,00;1600,00;1600,00;0,00;3;
2016-09-27 04:40:00;418,00;1600,00;1600,00;0,00;3;
2016-09-27 04:50:00;427,00;1600,00;1600,00;0,00;3;
2016-09-27 05:00:00;468,00;1600,00;1600,00;0,00;3;
2016-09-27 05:10:00;459,00;1600,00;1600,00;0,00;3;
2016-09-27 05:20:00;459,00;1600,00;1600,00;0,00;3;
2016-09-27 05:30:00;468,00;1600,00;1600,00;0,00;3;
2016-09-27 05:40:00;445,00;1600,00;1600,00;0,00;3;
2016-09-27 05:50:00;454,00;1600,00;1600,00;0,00;3;
2016-09-27 06:00:00;495,00;1600,00;1600,00;0,00;3;
2016-09-27 06:10:00;477,00;1600,00;1600,00;0,00;3;
2016-09-27 06:20:00;486,00;1600,00;1600,00;0,00;3;
2016-09-27 06:30:00;499,00;1200,00;1200,00;0,00;1;
2016-09-27 06:40:00;526,00;1200,00;1200,00;0,00;1;
2016-09-27 06:50:00;495,00;1200,00;1200,00;0,00;1;
2016-09-27 07:00:00;558,00;1200,00;1200,00;0,00;1;
2016-09-27 07:10:00;643,00;1200,00;1200,00;0,00;1;
2016-09-27 07:20:00;621,00;1200,00;1200,00;0,00;1;
2016-09-27 07:30:00;621,00;1200,00;1200,00;0,00;1;
2016-09-27 07:40:00;643,00;1200,00;1200,00;0,00;1;
2016-09-27 07:50:00;625,00;1200,00;1200,00;0,00;1;
2016-09-27 08:00:00;666,00;1200,00;1200,00;0,00;1;
2016-09-27 08:10:00;657,00;1200,00;1200,00;0,00;1;
